tempo_s,x,y,z
4.673612594604492,0.0032,0.1519,0.9883
4.725494861602783,0.0024,0.1523,0.9874
4.775455474853516,0.0029,0.1516,0.9881
4.829851150512695,0.0023,0.1517,0.9886
4.8775365352630615,0.0028,0.1517,0.9873
4.9309728145599365,0.0026,0.1528,0.9889
4.980114698410034,0.0022,0.1528,0.9898
5.033929109573364,0.0021,0.152,0.989
5.081465244293213,0.0037,0.1522,0.9877
5.137542724609375,0.002,0.1514,0.9882
5.1840500831604,0.0023,0.1514,0.9872
5.2365522384643555,0.0018,0.1516,0.987
5.290521144866943,0.0022,0.152,0.9889
5.339949607849121,0.0029,0.1519,0.9891
5.38751745223999,0.0031,0.1514,0.9896
5.44197154045105,0.0026,0.152,0.9893
5.489516496658325,0.0037,0.1522,0.9876
5.540522813796997,0.0023,0.1512,0.9879
5.591409921646118,0.0021,0.1522,0.989
5.642643928527832,0.0023,0.1525,0.9881
5.694551467895508,0.003,0.1526,0.989
5.745083808898926,0.0026,0.1526,0.9888
5.80255389213562,0.0028,0.1526,0.9878
5.8480939865112305,0.0021,0.1518,0.988
5.89888072013855,0.0026,0.1522,0.9896
5.950180292129517,0.0019,0.1508,0.9894
6.002151012420654,0.003,0.152,0.9886
6.052983999252319,0.0037,0.1527,0.9894
6.105623960494995,0.0011,0.1521,0.9872
6.161049127578735,0.0026,0.1524,0.9878
6.203471899032593,0.0031,0.1522,0.9892
6.257676124572754,0.0029,0.1527,0.9882
6.305553197860718,0.0029,0.1519,0.9886
6.366056203842163,0.0025,0.151,0.9884
6.407605409622192,0.0026,0.152,0.9882
6.464868068695068,0.0037,0.1508,0.9878
6.513742685317993,0.0023,0.1513,0.9878
6.563859224319458,0.0023,0.1518,0.9896
6.613171577453613,0.0032,0.1522,0.9899
6.667396306991577,0.0019,0.152,0.9881
6.713948726654053,0.0028,0.1522,0.9881
6.769203186035156,0.0032,0.1515,0.9864
6.8219263553619385,0.0026,0.1518,0.9883
6.875503301620483,0.0029,0.1517,0.9893
6.9183197021484375,0.002,0.1519,0.9903
6.976268529891968,0.0019,0.1518,0.9891
7.020422458648682,0.0026,0.1518,0.9896
7.079336643218994,0.0029,0.1523,0.988
7.121470212936401,0.0026,0.1522,0.9886
7.180354356765747,0.0025,0.1516,0.9887
7.230947256088257,0.0026,0.1519,0.9882
7.281598329544067,0.0026,0.1528,0.9893
7.326714038848877,0.0029,0.1514,0.9888
7.385905981063843,0.0027,0.1516,0.9875
7.4384753704071045,0.0021,0.1525,0.9888
7.480604410171509,0.0029,0.1519,0.9876
7.529724359512329,0.0015,0.152,0.9899
7.581097364425659,0.0039,0.1533,0.9891
7.632709980010986,0.0024,0.1514,0.9898
7.683634042739868,0.0025,0.1522,0.989
7.733742713928223,0.0029,0.1533,0.9895
7.785567760467529,0.0028,0.1516,0.9882
7.836465120315552,0.0019,0.1518,0.9892
7.886936664581299,0.0018,0.1521,0.9883
7.938199996948242,0.0025,0.1512,0.9869
7.988595962524414,0.0024,0.1521,0.988
8.03961181640625,0.0024,0.1518,0.9879
8.091947078704834,0.002,0.1527,0.9906
8.142840385437012,0.0029,0.1524,0.9913
8.193440675735474,0.0024,0.1522,0.9895
8.244259595870972,0.0026,0.1522,0.9883
8.295512437820435,0.0019,0.1513,0.9881
8.348188400268555,0.0025,0.1516,0.9876
8.398221015930176,0.0024,0.1515,0.9877
8.448104619979858,0.0026,0.151,0.9881
8.498745441436768,0.0023,0.1517,0.9885
8.550225496292114,0.003,0.1518,0.9884
8.612714052200317,0.0037,0.1524,0.9888
8.653072595596313,0.0025,0.1517,0.9867
8.704310178756714,0.0029,0.1522,0.987
8.75506043434143,0.003,0.1514,0.9886
8.805245161056519,0.0026,0.1527,0.9891
8.857732772827148,0.0028,0.1527,0.9901
8.906764268875122,0.0029,0.1505,0.9875
8.959965944290161,0.0021,0.1515,0.9869
9.010806322097778,0.0038,0.1518,0.987
9.061758756637573,0.0027,0.1525,0.9887
9.115832328796387,0.0031,0.1517,0.9897
9.165852069854736,0.0037,0.1521,0.99
9.214866161346436,0.0025,0.1523,0.9901
9.267289400100708,0.0027,0.1522,0.9881
9.319001913070679,0.0027,0.1512,0.9873
9.369738817214966,0.0025,0.1524,0.9865
9.42018175125122,0.0029,0.1522,0.9887
9.472194910049438,0.0021,0.1517,0.9893
9.52308177947998,0.002,0.1524,0.9885
9.574695825576782,0.003,0.1521,0.9868
9.62456464767456,0.0026,0.1514,0.9879
9.674800157546997,0.0029,0.1521,0.9878
9.723082780838013,0.0024,0.1517,0.9866
9.773837327957153,0.0024,0.1522,0.9898
9.829572916030884,0.0026,0.1522,0.99
9.87825322151184,0.0032,0.1516,0.989
9.92684817314148,0.0027,0.152,0.9882
9.982766389846802,0.003,0.1524,0.9863
10.029056310653687,0.0023,0.1509,0.9875
10.086856365203857,0.0025,0.1525,0.9864
10.13191556930542,0.0031,0.1518,0.9892
10.189205169677734,0.0028,0.1522,0.9893
10.242308378219604,0.0029,0.1525,0.9895
10.288251638412476,0.0028,0.1516,0.989
10.33595323562622,0.0025,0.1517,0.9873
10.39973759651184,0.0031,0.1526,0.9882
10.437523365020752,0.0025,0.1523,0.988
10.4965660572052,0.0022,0.1523,0.9893
10.539642810821533,0.0029,0.1528,0.9891
10.593489408493042,0.0025,0.1516,0.9895
10.642136335372925,0.0036,0.152,0.9881
10.713133573532104,0.0026,0.1515,0.9877
10.744767665863037,0.0022,0.1518,0.9884
10.803469896316528,0.0018,0.1522,0.9883
10.846424579620361,0.0033,0.153,0.9875
10.896063327789307,0.0019,0.1527,0.9887
10.947005033493042,0.0031,0.1516,0.9881
10.997863054275513,0.0028,0.1525,0.989
11.049899816513062,0.0026,0.1525,0.9881
11.100447654724121,0.0025,0.1522,0.9884
11.150843620300293,0.0021,0.1515,0.9894
11.201982498168945,0.0026,0.1517,0.9903
11.25321888923645,0.0022,0.1523,0.9884
11.304019927978516,0.003,0.152,0.9886
11.35464859008789,0.0029,0.1522,0.9875
11.407117128372192,0.002,0.1513,0.9892
11.4566810131073,0.0018,0.1514,0.9885
11.509478569030762,0.0035,0.1528,0.9878
11.5585777759552,0.0026,0.1515,0.9891
11.60978627204895,0.0028,0.1521,0.9888
11.662709951400757,0.0029,0.1526,0.9883
11.711825132369995,0.0024,0.1523,0.9892
11.762821197509766,0.0027,0.1518,0.9871
11.81372356414795,0.003,0.1514,0.9884
11.864964962005615,0.0019,0.1515,0.99
11.916175365447998,0.0026,0.1528,0.989
11.968043327331543,0.0032,0.1528,0.9884
12.021728515625,0.0019,0.1516,0.9887
12.069260597229004,0.0036,0.1512,0.9885
12.119789838790894,0.002,0.1519,0.9882
12.171758890151978,0.0019,0.152,0.9876
12.221633434295654,0.0035,0.1521,0.9889
12.274173974990845,0.0021,0.1525,0.9884
12.323631525039673,0.0033,0.1523,0.9894
12.379322290420532,0.0028,0.1519,0.9885
12.425784349441528,0.0021,0.1526,0.9891
12.479554891586304,0.0028,0.152,0.9878
12.527965784072876,0.0033,0.1515,0.9885
12.57917046546936,0.0022,0.1521,0.989
12.62994933128357,0.0036,0.1524,0.9882
12.681036233901978,0.002,0.151,0.9894
12.731824398040771,0.0025,0.1519,0.9887
12.783053398132324,0.0032,0.1516,0.9873
12.834158897399902,0.0027,0.151,0.9885
12.884982824325562,0.0029,0.1528,0.9884
12.937947988510132,0.0022,0.1517,0.9888
12.987184286117554,0.0028,0.1522,0.9884
13.038076400756836,0.0028,0.1525,0.9906
13.094306468963623,0.0023,0.1517,0.9889
13.140350818634033,0.0033,0.1506,0.988
13.192118644714355,0.0032,0.1526,0.989
13.242450714111328,0.0019,0.1523,0.9873
13.293341875076294,0.0029,0.1519,0.9877
13.344774723052979,0.0025,0.1522,0.9886
13.395866394042969,0.002,0.1521,0.9886
13.446130514144897,0.0025,0.1524,0.9874
13.497097253799438,0.002,0.1523,0.987
13.549444437026978,0.0025,0.1518,0.9876
13.60024356842041,0.0032,0.1517,0.9878
13.65141224861145,0.0024,0.1524,0.9878
13.704600811004639,0.003,0.1525,0.9875
13.752149820327759,0.0026,0.1529,0.9889
13.804387331008911,0.0019,0.1512,0.9878
13.857943058013916,0.0033,0.1524,0.9887
13.906787633895874,0.0031,0.1513,0.9867
13.957734823226929,0.0027,0.1512,0.9886
14.010149240493774,0.0017,0.1521,0.9888
14.058297634124756,0.0035,0.1523,0.9902
14.112237691879272,0.0022,0.152,0.9894
14.160573959350586,0.0027,0.1527,0.9883
14.214009761810303,0.0024,0.1523,0.9886
14.262214422225952,0.0031,0.1514,0.9871
14.3128023147583,0.0024,0.1526,0.9897
14.364224672317505,0.0017,0.1516,0.99
14.421170949935913,0.0035,0.152,0.9871
14.46605110168457,0.0021,0.152,0.9879
14.517004251480103,0.0015,0.1514,0.9866
14.568071842193604,0.0041,0.1514,0.9879
14.619058609008789,0.0027,0.1521,0.9888
14.670201539993286,0.0024,0.1518,0.9894
14.720978736877441,0.003,0.1527,0.9885
14.772352933883667,0.0026,0.1524,0.9891
14.823590517044067,0.0028,0.1518,0.9872
14.873869895935059,0.0023,0.1525,0.9889
14.925318479537964,0.0028,0.1519,0.9889
14.979681968688965,0.002,0.1517,0.9892
15.029255867004395,0.0034,0.1526,0.9893
15.078068256378174,0.0027,0.1511,0.9868
15.12900686264038,0.0028,0.1511,0.9874
15.180375576019287,0.0021,0.1518,0.9878
15.23105263710022,0.0029,0.1522,0.9891
15.288449048995972,0.0028,0.152,0.988
15.334372758865356,0.0012,0.1517,0.9897
15.384629487991333,0.0031,0.1526,0.9892
15.435356616973877,0.0035,0.1519,0.988
15.486015796661377,0.0019,0.152,0.9884
15.538583517074585,0.0033,0.1529,0.9873
15.58782434463501,0.0032,0.1514,0.9893
15.63910436630249,0.0017,0.1521,0.9889
15.69028615951538,0.0039,0.1526,0.9881
15.741331577301025,0.0028,0.152,0.988
15.792396783828735,0.0023,0.1522,0.9876
15.843855857849121,0.0035,0.1522,0.9867
15.894055128097534,0.0031,0.1523,0.9878
15.945206642150879,0.002,0.1524,0.988
15.998023986816406,0.0021,0.1521,0.9887
16.04857563972473,0.0027,0.1533,0.988
16.09871506690979,0.0032,0.1523,0.9881
16.151915311813354,0.0025,0.1514,0.9874
16.200592279434204,0.0026,0.1525,0.9888
16.254427433013916,0.0028,0.1522,0.9889
16.30291748046875,0.0027,0.1522,0.9887
16.358115673065186,0.0027,0.1522,0.9892
16.41093397140503,0.0025,0.1525,0.9883
16.455098390579224,0.0017,0.151,0.9885
16.506231784820557,0.0022,0.1524,0.9858
16.55754590034485,0.0016,0.1505,0.986
16.610058784484863,0.003,0.1521,0.9875
16.65896773338318,0.0015,0.1522,0.9897
16.713638067245483,0.0021,0.1511,0.9885
16.761245727539062,0.0023,0.152,0.9898
16.812164068222046,0.0025,0.1519,0.9899
16.863035678863525,0.0027,0.1523,0.9889
16.913742780685425,0.0017,0.1524,0.9892
16.964884996414185,0.0022,0.1518,0.9876
17.01696515083313,0.0025,0.1518,0.9881
17.067609548568726,0.0021,0.1528,0.9889
17.118707180023193,0.0029,0.1519,0.9886
17.17224907875061,0.0033,0.1527,0.989
17.220593690872192,0.0019,0.1519,0.9894
17.27122664451599,0.0031,0.152,0.9874
17.324487686157227,0.003,0.1522,0.9879
17.373994827270508,0.0021,0.1513,0.986
17.424545764923096,0.0031,0.1522,0.9884
17.475360870361328,0.0024,0.1522,0.9886
17.52705979347229,0.0023,0.1516,0.9892
17.57681894302368,0.0032,0.1517,0.9886
17.627960920333862,0.0021,0.1518,0.9887
17.678839445114136,0.0015,0.1524,0.9879
17.7310848236084,0.0027,0.1521,0.9875
17.781543731689453,0.0027,0.1517,0.9878
17.83311676979065,0.0037,0.152,0.9872
17.88593888282776,0.0023,0.1518,0.9891
17.935941219329834,0.003,0.1514,0.9897
17.985541105270386,0.0017,0.152,0.9893
18.038057327270508,0.003,0.1514,0.9889
18.087854623794556,0.0027,0.1524,0.9869
18.140299797058105,0.0021,0.1518,0.987
18.189372062683105,0.0024,0.1518,0.9881
18.242138862609863,0.0028,0.1523,0.989
18.29140019416809,0.002,0.152,0.987
18.344708919525146,0.0034,0.1518,0.9882
18.393070697784424,0.0029,0.1518,0.987
18.447471618652344,0.0028,0.1525,0.9859
18.4950430393219,0.0038,0.1517,0.9867
18.549641132354736,0.0021,0.1515,0.9882
18.59693169593811,0.0026,0.1516,0.9892
18.64785885810852,0.0022,0.1525,0.9909
18.699509143829346,0.0019,0.1518,0.9884
18.75236964225769,0.0028,0.1524,0.9891
18.80243992805481,0.0022,0.1523,0.9877
18.85330867767334,0.0038,0.1526,0.9879
18.904664278030396,0.0024,0.1522,0.9885
18.955717086791992,0.0029,0.1515,0.9895
19.008584022521973,0.0032,0.1522,0.9889
19.060102462768555,0.003,0.1532,0.9888
19.109310150146484,0.0022,0.1511,0.9885
19.16050100326538,0.0027,0.152,0.9862
19.212732076644897,0.0021,0.1521,0.9877
19.26562809944153,0.0019,0.1519,0.9897
19.313828468322754,0.0035,0.1522,0.9886
19.364611625671387,0.0029,0.1526,0.9888
19.416075944900513,0.0034,0.1519,0.9885
19.468078136444092,0.0022,0.1514,0.9878
19.52356195449829,0.0028,0.1518,0.9871
19.570143222808838,0.0028,0.1514,0.9884
19.617821216583252,0.0031,0.152,0.99
19.6720552444458,0.0024,0.1518,0.9891
19.72344732284546,0.0031,0.1522,0.9886
19.774815320968628,0.003,0.1521,0.9879
19.825242042541504,0.0025,0.1523,0.9887
19.87875199317932,0.0025,0.1519,0.9896
19.925267457962036,0.0034,0.1525,0.9883
19.98055911064148,0.0027,0.1514,0.9884
20.025827884674072,0.0027,0.1515,0.988
20.082934617996216,0.0033,0.1522,0.9877
20.134396076202393,0.0027,0.1532,0.9869
20.18442726135254,0.0026,0.1514,0.9875
20.23244547843933,0.0025,0.1531,0.9889
20.288421154022217,0.0032,0.1513,0.9881
20.33446502685547,0.0025,0.1514,0.9892
20.38904881477356,0.0022,0.1518,0.9882
20.433906078338623,0.0017,0.1521,0.988
20.492162466049194,0.0037,0.152,0.9868
20.538987159729004,0.0017,0.1522,0.9875
20.589951753616333,0.0022,0.1518,0.9869
20.637884855270386,0.0035,0.1527,0.9886
20.68953585624695,0.0022,0.1523,0.9884
20.744137287139893,0.0035,0.1527,0.9881
20.79162073135376,0.0023,0.1515,0.9882
20.84107804298401,0.0021,0.1526,0.9876
20.892942667007446,0.0033,0.1528,0.9869
20.944093227386475,0.0027,0.1522,0.9889
20.994084119796753,0.0017,0.1521,0.9903
21.045819759368896,0.003,0.1521,0.9891
21.095715761184692,0.003,0.1517,0.9877
21.146751165390015,0.0022,0.152,0.9885
21.200000286102295,0.0029,0.1516,0.9874
21.24889874458313,0.0028,0.1515,0.9873
21.30108141899109,0.0021,0.1524,0.9897
21.351059913635254,0.0021,0.1519,0.9888
21.403046369552612,0.0032,0.1521,0.9884
21.453588247299194,0.0028,0.1527,0.9881
21.507009029388428,0.002,0.1516,0.9878
21.557231187820435,0.0027,0.1527,0.9881
21.60942316055298,0.0035,0.1511,0.9877
21.659244775772095,0.002,0.1513,0.9877
21.707855939865112,0.0019,0.153,0.988
21.762945652008057,0.0024,0.1516,0.9891
21.814475297927856,0.0018,0.1518,0.9884
21.86556386947632,0.0037,0.1521,0.99
21.914416313171387,0.0029,0.152,0.9885
21.968239068984985,0.0021,0.1517,0.9881
22.017560720443726,0.0032,0.1526,0.9887
22.065664291381836,0.0022,0.1512,0.9881
22.11831521987915,0.0024,0.1525,0.987
22.17467498779297,0.0033,0.152,0.9897
22.220346212387085,0.0023,0.152,0.9901
22.27331566810608,0.0022,0.1518,0.9871
22.323184728622437,0.0024,0.1516,0.9881
22.37600612640381,0.0024,0.1517,0.9865
22.425536632537842,0.0012,0.1519,0.9872
22.478986024856567,0.0026,0.1526,0.9898
22.525856494903564,0.0031,0.153,0.9903
22.578034162521362,0.0024,0.152,0.9897
22.630236864089966,0.0028,0.151,0.9877
22.683112144470215,0.0022,0.1521,0.9875
22.732543230056763,0.0031,0.1515,0.9871
22.782577991485596,0.0027,0.1523,0.9887
22.83459448814392,0.0017,0.1524,0.9887
22.882516384124756,0.0038,0.1519,0.9877
22.937079668045044,0.0025,0.1527,0.9896
22.991462469100952,0.0021,0.1524,0.9869
23.034192323684692,0.0031,0.1509,0.9878
23.090662240982056,0.0021,0.1529,0.9891
23.136364698410034,0.0021,0.1513,0.9879
23.191296815872192,0.003,0.1519,0.9894
23.238393545150757,0.0024,0.1523,0.9891
23.296693325042725,0.003,0.152,0.9867
23.340253114700317,0.0029,0.1514,0.9875
23.399649620056152,0.002,0.1524,0.9863
23.44352674484253,0.0032,0.1519,0.9882
23.495151042938232,0.0027,0.1514,0.9887
23.545143127441406,0.0032,0.1527,0.989
23.5988187789917,0.0023,0.152,0.9889
23.647611141204834,0.0021,0.1512,0.9881
23.708744525909424,0.0029,0.1517,0.9868
23.74878692626953,0.0027,0.1517,0.9873
23.804715156555176,0.0024,0.152,0.9883
23.85241937637329,0.002,0.1524,0.9875
23.921916007995605,0.002,0.152,0.9884
23.9530086517334,0.0031,0.1517,0.9892
24.004522562026978,0.0026,0.1517,0.9894
24.05491590499878,0.0031,0.152,0.9881
24.11577582359314,0.0027,0.1515,0.9871
24.165757179260254,0.0029,0.1522,0.9875
24.207382202148438,0.0021,0.1525,0.9885
24.25797986984253,0.0027,0.1516,0.9896
24.313851356506348,0.0028,0.1521,0.9876
24.360303163528442,0.0027,0.1519,0.9886
24.412358045578003,0.0023,0.1516,0.9871
24.462169647216797,0.0034,0.1516,0.9872
24.51352882385254,0.0026,0.1526,0.9886
24.564287185668945,0.0021,0.1515,0.9871
24.62895679473877,0.0023,0.1522,0.9889
24.667198419570923,0.0029,0.1517,0.9896
24.726451635360718,0.0031,0.1523,0.989
24.781110286712646,0.0023,0.1527,0.9885
24.822826862335205,0.0033,0.1512,0.9883
24.87168788909912,0.0027,0.1515,0.9876
24.92336344718933,0.0017,0.1522,0.988
24.973109006881714,0.0035,0.152,0.9863
25.02418613433838,0.0033,0.1519,0.9878
25.075422048568726,0.0015,0.1518,0.9879
25.12631344795227,0.003,0.153,0.9875
25.17818593978882,0.0019,0.152,0.9882
25.228017568588257,0.003,0.1516,0.9876
25.280851125717163,0.0027,0.1524,0.9876
25.328984022140503,0.0022,0.152,0.9882
25.383050680160522,0.0024,0.1526,0.9885
25.431853771209717,0.0028,0.1515,0.9894
25.485419273376465,0.0016,0.1524,0.9893
25.533596754074097,0.0025,0.1522,0.9862
25.58747124671936,0.003,0.1518,0.9886
25.635112047195435,0.0022,0.1511,0.9882
25.690325021743774,0.0025,0.1521,0.9892
25.737992525100708,0.0034,0.1526,0.9906
25.791523694992065,0.003,0.1517,0.9891
25.84267520904541,0.0011,0.1518,0.9876
25.89005947113037,0.0032,0.1518,0.9868
25.94111204147339,0.0025,0.1525,0.9866
25.99749255180359,0.002,0.153,0.9882
26.045313358306885,0.0032,0.1515,0.9882
26.094491958618164,0.0025,0.1527,0.9912
26.145055770874023,0.0029,0.1521,0.9887
26.196229219436646,0.0027,0.1517,0.9871
26.248318195343018,0.0024,0.1523,0.9866
26.298324823379517,0.003,0.1517,0.988
26.349174737930298,0.0036,0.1518,0.9906
26.40135097503662,0.0025,0.1534,0.9906
26.452188730239868,0.0027,0.1521,0.9898
26.50294780731201,0.0029,0.1517,0.9887
26.55506157875061,0.0038,0.153,0.9872
26.611374378204346,0.0038,0.1515,0.9853
26.65656018257141,0.0014,0.1513,0.9871
26.709585666656494,0.0025,0.1518,0.987
26.758102893829346,0.0031,0.1519,0.9903
26.810232639312744,0.0023,0.1527,0.9921
26.860595703125,0.0027,0.1524,0.9873
26.91324257850647,0.0025,0.1507,0.9876
26.96211838722229,0.002,0.1511,0.9855
27.015511512756348,0.0024,0.1517,0.9866
27.065629959106445,0.0025,0.1513,0.9907
27.124459981918335,0.0023,0.1533,0.9913
27.164995431900024,0.0034,0.1519,0.9901
27.216468334197998,0.0019,0.1515,0.9884
27.26692295074463,0.002,0.1514,0.9842
27.321711778640747,0.0036,0.1513,0.9867
27.369081020355225,0.0023,0.1514,0.9879
27.420172214508057,0.0032,0.1526,0.9891
27.471399068832397,0.0027,0.1529,0.9903
27.526793003082275,0.0028,0.1514,0.9887
27.574654579162598,0.0034,0.1525,0.987
27.625115871429443,0.0015,0.1515,0.985
27.675683736801147,0.0027,0.1515,0.9854
27.72646450996399,0.0027,0.1522,0.9885
27.777034759521484,0.0029,0.1538,0.991
27.828702449798584,0.0035,0.1527,0.9912
2025-04-24T19:56:59.937023,0.0017,0.1523,0.988
2025-04-24T19:56:59.986725,0.0043,0.154,0.9902
2025-04-24T19:57:00.038824,0.0022,0.1513,0.9918
2025-04-24T19:57:00.089250,0.0024,0.1516,0.9893
2025-04-24T19:57:00.143481,0.0037,0.1514,0.9864
2025-04-24T19:57:00.190912,0.0023,0.1518,0.9852
2025-04-24T19:57:00.241781,0.002,0.1526,0.986
2025-04-24T19:57:00.292827,0.0035,0.1516,0.9895
2025-04-24T19:57:00.346616,0.0027,0.1524,0.9902
2025-04-24T19:57:00.395941,0.001,0.1519,0.9894
2025-04-24T19:57:00.446026,0.0034,0.1518,0.9877
2025-04-24T19:57:00.497618,0.0028,0.1521,0.9881
2025-04-24T19:57:00.547677,0.0021,0.1516,0.9866
2025-04-24T19:57:00.598633,0.0033,0.151,0.987
2025-04-24T19:57:00.650727,0.0022,0.1519,0.9883
2025-04-24T19:57:00.702775,0.0025,0.1523,0.9911
2025-04-24T19:57:00.757531,0.0025,0.1524,0.9898
2025-04-24T19:57:00.802666,0.0028,0.1519,0.9896
2025-04-24T19:57:00.854539,0.0031,0.1521,0.9853
2025-04-24T19:57:00.906408,0.0019,0.1509,0.985
2025-04-24T19:57:00.958532,0.0022,0.1521,0.9872
2025-04-24T19:57:01.006682,0.0024,0.152,0.9906
2025-04-24T19:57:01.058322,0.0024,0.1525,0.9904
2025-04-24T19:57:01.108656,0.003,0.1525,0.9891
2025-04-24T19:57:01.161115,0.0028,0.1517,0.9874
2025-04-24T19:57:01.210635,0.0026,0.1509,0.9858
2025-04-24T19:57:01.263316,0.0022,0.1533,0.9861
2025-04-24T19:57:01.312729,0.0027,0.1517,0.989
2025-04-24T19:57:01.366050,0.0021,0.152,0.9898
2025-04-24T19:57:01.417944,0.0021,0.1531,0.9917
2025-04-24T19:57:01.465668,0.0029,0.1517,0.99
2025-04-24T19:57:01.520533,0.0029,0.1519,0.9879
2025-04-24T19:57:01.571319,0.0028,0.1511,0.9848
2025-04-24T19:57:01.619611,0.0029,0.152,0.9854
2025-04-24T19:57:01.673077,0.0027,0.152,0.9878
2025-04-24T19:57:01.721097,0.0031,0.1519,0.99
2025-04-24T19:57:01.771696,0.0029,0.1524,0.9897
2025-04-24T19:57:01.823524,0.0025,0.1518,0.9905
2025-04-24T19:57:01.873953,0.0032,0.152,0.9866
2025-04-24T19:57:01.926417,0.0034,0.1512,0.9857
2025-04-24T19:57:01.976295,0.0022,0.1513,0.9877
2025-04-24T19:57:02.026549,0.0034,0.153,0.9893
2025-04-24T19:57:02.078086,0.0022,0.1525,0.9911
2025-04-24T19:57:02.128767,0.0031,0.1515,0.9901
2025-04-24T19:57:02.180046,0.0037,0.1524,0.9886
2025-04-24T19:57:02.232752,0.0016,0.1521,0.9874
2025-04-24T19:57:02.283717,0.0032,0.151,0.9858
2025-04-24T19:57:02.336882,0.0021,0.1522,0.9866
2025-04-24T19:57:02.390326,0.0028,0.1508,0.9899
2025-04-24T19:57:02.436441,0.0037,0.1536,0.9901
2025-04-24T19:57:02.485679,0.0021,0.1516,0.9892
2025-04-24T19:57:02.548957,0.0032,0.1519,0.9882
2025-04-24T19:57:02.587909,0.0028,0.152,0.9871
2025-04-24T19:57:02.639848,0.0021,0.1509,0.9872
2025-04-24T19:57:02.690646,0.0029,0.1518,0.9876
2025-04-24T19:57:02.741339,0.0024,0.1514,0.9891
2025-04-24T19:57:02.793742,0.0027,0.1522,0.9891
2025-04-24T19:57:02.844984,0.0017,0.1526,0.9895
2025-04-24T19:57:02.896554,0.004,0.1521,0.9884
2025-04-24T19:57:02.946266,0.0022,0.1517,0.9858
2025-04-24T19:57:03.000989,0.0022,0.1513,0.9868
2025-04-24T19:57:03.049005,0.003,0.1517,0.9873
2025-04-24T19:57:03.103765,0.0022,0.1516,0.9883
2025-04-24T19:57:03.154454,0.0034,0.1525,0.9895
2025-04-24T19:57:03.202449,0.0032,0.1519,0.9894
2025-04-24T19:57:03.251848,0.0027,0.1518,0.9888
2025-04-24T19:57:03.302195,0.0032,0.1521,0.9865
2025-04-24T19:57:03.356176,0.002,0.1522,0.9879
2025-04-24T19:57:03.403888,0.0027,0.1526,0.9874
2025-04-24T19:57:03.459704,0.0026,0.1524,0.9896
2025-04-24T19:57:03.507188,0.0014,0.1523,0.9894
2025-04-24T19:57:03.557107,0.0025,0.1517,0.9877
2025-04-24T19:57:03.609552,0.003,0.1514,0.9868
2025-04-24T19:57:03.665185,0.0027,0.1515,0.9853
2025-04-24T19:57:03.710739,0.0026,0.1516,0.9874
2025-04-24T19:57:03.764575,-0.2198,0.1007,1.5181
2025-04-24T19:57:03.817832,0.6115,0.0576,1.304
2025-04-24T19:57:03.869374,-0.1759,0.0667,0.8802
2025-04-24T19:57:03.921365,0.0947,0.1931,1.2366
2025-04-24T19:57:03.965581,0.0878,0.0732,0.435
2025-04-24T19:57:04.019143,-0.4571,0.0333,-0.7411
2025-04-24T19:57:04.075129,0.2138,0.2875,1.3032
2025-04-24T19:57:04.131098,0.0527,-0.0183,0.2485
2025-04-24T19:57:04.175459,-0.3234,0.2033,2.0447
2025-04-24T19:57:04.229223,-0.0928,0.5242,1.5556
2025-04-24T19:57:04.278610,0.0915,-0.0731,1.5095
2025-04-24T19:57:04.324030,0.2648,-0.1698,-0.3129
2025-04-24T19:57:04.374906,-0.1198,-0.4638,2.0447
2025-04-24T19:57:04.434222,0.1915,0.6115,1.984
2025-04-24T19:57:04.477943,0.0355,-0.057,0.0632
2025-04-24T19:57:04.528626,0.0868,0.1812,0.6984
2025-04-24T19:57:04.582931,-0.002,0.0968,1.8809
2025-04-24T19:57:04.637430,-0.2644,-0.0523,0.9336
2025-04-24T19:57:04.685196,0.3521,-0.1384,0.29
2025-04-24T19:57:04.733341,-1.2941,0.0629,-0.265
2025-04-24T19:57:04.789473,0.1455,0.2814,0.885
2025-04-24T19:57:04.832918,0.0952,-0.1612,0.4133
2025-04-24T19:57:04.884775,-0.0103,0.04,0.654
2025-04-24T19:57:04.938577,0.2258,-0.0179,0.1521
2025-04-24T19:57:04.989604,-0.0004,0.4038,1.7326
2025-04-24T19:57:05.052297,0.1305,-0.3054,0.0005
2025-04-24T19:57:05.089948,0.1047,0.5195,2.0447
2025-04-24T19:57:05.141269,0.1151,0.1071,1.1732
2025-04-24T19:57:05.199752,-0.0722,-0.2309,0.3974
2025-04-24T19:57:05.243396,0.2633,0.0274,0.5966
2025-04-24T19:57:05.296313,1.0152,-0.6541,0.0486
2025-04-24T19:57:05.343685,0.2385,0.3355,1.7088
2025-04-24T19:57:05.396952,0.0432,-0.4915,-0.5285
2025-04-24T19:57:05.457735,0.4141,1.2335,2.0447
2025-04-24T19:57:05.497791,-0.0724,0.0719,0.7829
2025-04-24T19:57:05.547026,-0.1646,0.1002,0.1364
2025-04-24T19:57:05.603919,0.2136,-0.0314,0.4437
2025-04-24T19:57:05.652300,-0.5044,-0.359,-0.333
2025-04-24T19:57:05.702902,0.1845,0.5404,1.6217
2025-04-24T19:57:05.750526,0.0682,-0.0477,-0.411
2025-04-24T19:57:05.804405,-0.0129,0.1136,1.0167
2025-04-24T19:57:05.852762,0.126,-0.3624,-0.8732
2025-04-24T19:57:05.904907,-0.2261,0.4828,1.0865
